t(s)	a(g)
0	0.00028
0.004	0.00039
0.008	-0.00566
0.012	-0.00566
0.016	-0.00567
0.02	-0.00567
0.024	-0.00567
0.028	-0.00567
0.032	-0.00568
0.036	-0.00574
0.04	-0.00574
0.044	-0.00574
0.048	-0.00574
0.052	-0.00575
0.056	-0.00575
0.06	-0.00575
0.064	-0.00575
0.068	-0.00575
0.072	-0.00575
0.076	-0.00576
0.08	-0.00576
0.084	-0.00576
0.088	-0.00576
0.092	-0.00576
0.096	-0.00576
0.1	-0.00576
0.104	-0.00577
0.108	-0.00577
0.112	-0.00576
0.116	-0.00576
0.12	-0.00576
0.124	-0.00576
0.128	-0.00576
0.132	-0.00576
0.136	-0.00576
0.14	-0.00576
0.144	-0.00576
0.148	-0.00576
0.152	-0.00577
0.156	-0.00577
0.16	-0.00577
0.164	-0.00577
0.168	-0.00577
0.172	-0.00577
0.176	-0.00577
0.18	-0.00577
0.184	-0.00577
0.188	-0.00576
0.192	-0.00576
0.196	-0.00576
0.2	-0.00576
0.204	-0.00576
0.208	-0.00576
0.212	-0.00576
0.216	-0.00576
0.22	-0.00576
0.224	-0.00576
0.228	-0.00576
0.232	-0.00576
0.236	-0.00575
0.24	-0.00575
0.244	-0.00575
0.248	-0.00576
0.252	-0.00576
0.256	-0.00576
0.26	-0.00575
0.264	-0.00575
0.268	-0.00575
0.272	-0.00573
0.276	-0.00573
0.28	-0.00573
0.284	-0.00573
0.288	-0.00573
0.292	-0.00573
0.296	-0.00573
0.3	-0.00572
0.304	-0.00572
0.308	-0.00572
0.312	-0.00572
0.316	-0.00572
0.32	-0.00572
0.324	-0.00572
0.328	-0.00571
0.332	-0.00571
0.336	-0.00571
0.34	-0.00571
0.344	-0.00571
0.348	-0.00570
0.352	-0.00570
0.356	-0.00570
0.36	-0.00570
0.364	-0.00569
0.368	-0.00569
0.372	-0.00569
0.376	-0.00569
0.38	-0.00569
0.384	-0.00568
0.388	-0.00569
0.392	-0.00569
0.396	-0.00568
0.4	-0.00568
0.404	-0.00568
0.408	-0.00568
0.412	-0.00568
0.416	-0.00568
0.42	-0.00568
0.424	-0.00567
0.428	-0.00566
0.432	-0.00566
0.436	-0.00566
0.44	-0.00566
0.444	-0.00566
0.448	-0.00565
0.452	-0.00565
0.456	-0.00565
0.46	-0.00565
0.464	-0.00565
0.468	-0.00565
0.472	-0.00564
0.476	-0.00564
0.48	-0.00564
0.484	-0.00563
0.488	-0.00563
0.492	-0.00562
0.496	-0.00562
0.5	-0.00562
0.504	-0.00562
0.508	-0.00561
0.512	-0.00560
0.516	-0.00560
0.52	-0.00559
0.524	-0.00560
0.528	-0.00559
0.532	-0.00559
0.536	-0.00559
0.54	-0.00559
0.544	-0.00559
0.548	-0.00558
0.552	-0.00558
0.556	-0.00557
0.56	-0.00557
0.564	-0.00557
0.568	-0.00557
0.572	-0.00558
0.576	-0.00556
0.58	-0.00555
0.584	-0.00555
0.588	-0.00554
0.592	-0.00553
0.596	-0.00553
0.6	-0.00552
0.604	-0.00552
0.608	-0.00551
0.612	-0.00551
0.616	-0.00551
0.62	-0.00551
0.624	-0.00550
0.628	-0.00549
0.632	-0.00549
0.636	-0.00549
0.64	-0.00549
0.644	-0.00548
0.648	-0.00547
0.652	-0.00547
0.656	-0.00546
0.66	-0.00546
0.664	-0.00546
0.668	-0.00546
0.672	-0.00546
0.676	-0.00544
0.68	-0.00543
0.684	-0.00543
0.688	-0.00543
0.692	-0.00542
0.696	-0.00542
0.7	-0.00541
0.704	-0.00541
0.708	-0.00540
0.712	-0.00540
0.716	-0.00540
0.72	-0.00539
0.724	-0.00539
0.728	-0.00538
0.732	-0.00538
0.736	-0.00537
0.74	-0.00537
0.744	-0.00538
0.748	-0.00536
0.752	-0.00535
0.756	-0.00535
0.76	-0.00533
0.764	-0.00533
0.768	-0.00532
0.772	-0.00532
0.776	-0.00531
0.78	-0.00530
0.784	-0.00530
0.788	-0.00529
0.792	-0.00528
0.796	-0.00528
0.8	-0.00529
0.804	-0.00527
0.808	-0.00527
0.812	-0.00526
0.816	-0.00526
0.82	-0.00523
0.824	-0.00525
0.828	-0.00524
0.832	-0.00523
0.836	-0.00523
0.84	-0.00522
0.844	-0.00521
0.848	-0.00520
0.852	-0.00520
0.856	-0.00520
0.86	-0.00518
0.864	-0.00518
0.868	-0.00517
0.872	-0.00516
0.876	-0.00515
0.88	-0.00515
0.884	-0.00515
0.888	-0.00514
0.892	-0.00513
0.896	-0.00513
0.9	-0.00511
0.904	-0.00511
0.908	-0.00511
0.912	-0.00510
0.916	-0.00509
0.92	-0.00508
0.924	-0.00506
0.928	-0.00506
0.932	-0.00506
0.936	-0.00505
0.94	-0.00503
0.944	-0.00503
0.948	-0.00503
0.952	-0.00503
0.956	-0.00500
0.96	-0.00500
0.964	-0.00499
0.968	-0.00498
0.972	-0.00498
0.976	-0.00498
0.98	-0.00498
0.984	-0.00497
0.988	-0.00496
0.992	-0.00496
0.996	-0.00495
1	-0.00493
1.004	-0.00493
1.008	-0.00494
1.012	-0.00493
1.016	-0.00491
1.02	-0.00492
1.024	-0.00491
1.028	-0.00488
1.032	-0.00487
1.036	-0.00485
1.04	-0.00485
1.044	-0.00485
1.048	-0.00482
1.052	-0.00481
1.056	-0.00481
1.06	-0.00480
1.064	-0.00479
1.068	-0.00480
1.072	-0.00479
1.076	-0.00476
1.08	-0.00476
1.084	-0.00476
1.088	-0.00477
1.092	-0.00475
1.096	-0.00474
1.1	-0.00472
1.104	-0.00473
1.108	-0.00472
1.112	-0.00471
1.116	-0.00470
1.12	-0.00468
1.124	-0.00468
1.128	-0.00467
1.132	-0.00466
1.136	-0.00468
1.14	-0.00465
1.144	-0.00463
1.148	-0.00463
1.152	-0.00462
1.156	-0.00459
1.16	-0.00460
1.164	-0.00459
1.168	-0.00456
1.172	-0.00456
1.176	-0.00456
1.18	-0.00455
1.184	-0.00453
1.188	-0.00452
1.192	-0.00451
1.196	-0.00450
1.2	-0.00449
1.204	-0.00448
1.208	-0.00449
1.212	-0.00447
1.216	-0.00446
1.22	-0.00445
1.224	-0.00444
1.228	-0.00444
1.232	-0.00443
1.236	-0.00441
1.24	-0.00441
1.244	-0.00439
1.248	-0.00437
1.252	-0.00437
1.256	-0.00437
1.26	-0.00434
1.264	-0.00435
1.268	-0.00434
1.272	-0.00433
1.276	-0.00432
1.28	-0.00430
1.284	-0.00430
1.288	-0.00429
1.292	-0.00428
1.296	-0.00427
1.3	-0.00426
1.304	-0.00423
1.308	-0.00421
1.312	-0.00423
1.316	-0.00421
1.32	-0.00419
1.324	-0.00416
1.328	-0.00415
1.332	-0.00417
1.336	-0.00416
1.34	-0.00415
1.344	-0.00412
1.348	-0.00411
1.352	-0.00412
1.356	-0.00412
1.36	-0.00411
1.364	-0.00408
1.368	-0.00405
1.372	-0.00406
1.376	-0.00405
1.38	-0.00405
1.384	-0.00406
1.388	-0.00402
1.392	-0.00399
1.396	-0.00398
1.4	-0.00399
1.404	-0.00398
1.408	-0.00397
1.412	-0.00396
1.416	-0.00393
1.42	-0.00391
1.424	-0.00392
1.428	-0.00390
1.432	-0.00386
1.436	-0.00383
1.44	-0.00383
1.444	-0.00384
1.448	-0.00381
1.452	-0.00382
1.456	-0.00383
1.46	-0.00381
1.464	-0.00379
1.468	-0.00377
1.472	-0.00378
1.476	-0.00376
1.48	-0.00375
1.484	-0.00377
1.488	-0.00376
1.492	-0.00372
1.496	-0.00371
1.5	-0.00372
1.504	-0.00369
1.508	-0.00366
1.512	-0.00365
1.516	-0.00365
1.52	-0.00363
1.524	-0.00360
1.528	-0.00359
1.532	-0.00357
1.536	-0.00356
1.54	-0.00355
1.544	-0.00352
1.548	-0.00352
1.552	-0.00350
1.556	-0.00345
1.56	-0.00347
1.564	-0.00347
1.568	-0.00349
1.572	-0.00354
1.576	-0.00347
1.58	-0.00343
1.584	-0.00343
1.588	-0.00338
1.592	-0.00338
1.596	-0.00338
1.6	-0.00337
1.604	-0.00336
1.608	-0.00335
1.612	-0.00335
1.616	-0.00332
1.62	-0.00329
1.624	-0.00331
1.628	-0.00332
1.632	-0.00328
1.636	-0.00326
1.64	-0.00328
1.644	-0.00321
1.648	-0.00318
1.652	-0.00320
1.656	-0.00320
1.66	-0.00318
1.664	-0.00317
1.668	-0.00319
1.672	-0.00315
1.676	-0.00315
1.68	-0.00312
1.684	-0.00309
1.688	-0.00309
1.692	-0.00306
1.696	-0.00307
1.7	-0.00305
1.704	-0.00302
1.708	-0.00301
1.712	-0.00300
1.716	-0.00301
1.72	-0.00300
1.724	-0.00298
1.728	-0.00298
1.732	-0.00297
1.736	-0.00294
1.74	-0.00292
1.744	-0.00290
1.748	-0.00289
1.752	-0.00287
1.756	-0.00284
1.76	-0.00285
1.764	-0.00281
1.768	-0.00282
1.772	-0.00280
1.776	-0.00276
1.78	-0.00276
1.784	-0.00275
1.788	-0.00275
1.792	-0.00275
1.796	-0.00272
1.8	-0.00269
1.804	-0.00268
1.808	-0.00268
1.812	-0.00265
1.816	-0.00265
1.82	-0.00260
1.824	-0.00254
1.828	-0.00256
1.832	-0.00254
1.836	-0.00258
1.84	-0.00259
1.844	-0.00255
1.848	-0.00252
1.852	-0.00251
1.856	-0.00253
1.86	-0.00250
1.864	-0.00247
1.868	-0.00249
1.872	-0.00251
1.876	-0.00243
1.88	-0.00240
1.884	-0.00242
1.888	-0.00245
1.892	-0.00237
1.896	-0.00235
1.9	-0.00234
1.904	-0.00233
1.908	-0.00230
1.912	-0.00230
1.916	-0.00230
1.92	-0.00225
1.924	-0.00217
1.928	-0.00223
1.932	-0.00223
1.936	-0.00221
1.94	-0.00218
1.944	-0.00216
1.948	-0.00215
1.952	-0.00213
1.956	-0.00211
1.96	-0.00211
1.964	-0.00211
1.968	-0.00209
1.972	-0.00211
1.976	-0.00211
1.98	-0.00206
1.984	-0.00202
1.988	-0.00204
1.992	-0.00209
1.996	-0.00209
2	-0.00203
2.004	-0.00194
2.008	-0.00191
2.012	-0.00189
2.016	-0.00189
2.02	-0.00189
2.024	-0.00194
2.028	-0.00193
2.032	-0.00182
2.036	-0.00173
2.04	-0.00180
2.044	-0.00180
2.048	-0.00176
2.052	-0.00171
2.056	-0.00166
2.06	-0.00166
2.064	-0.00170
2.068	-0.00164
2.072	-0.00164
2.076	-0.00165
2.08	-0.00164
2.084	-0.00164
2.088	-0.00164
2.092	-0.00159
2.096	-0.00157
2.1	-0.00164
2.104	-0.00162
2.108	-0.00155
2.112	-0.00151
2.116	-0.00153
2.12	-0.00150
2.124	-0.00146
2.128	-0.00152
2.132	-0.00145
2.136	-0.00142
2.14	-0.00139
2.144	-0.00132
2.148	-0.00129
2.152	-0.00122
2.156	-0.00118
2.16	-0.00111
2.164	-0.00104
2.168	-0.00097
2.172	-0.00088
2.176	-0.00088
2.18	-0.00085
2.184	-0.00076
2.188	-0.00070
2.192	-0.00069
