t(s)	a(g)
0	0.00029
0.02	0.00029
0.04	0.00029
0.06	0.00024
0.08	0.00017
0.1	0.00012
0.12	0.00006
0.14	0.00007
0.16	0.00007
0.18	0.00007
0.2	0.00007
0.22	0.00008
0.24	0.00007
0.26	0.00007
0.28	0.00007
0.3	0.00008
0.32	0.00008
0.34	0.00008
0.36	0.00008
0.38	0.00009
0.4	0.00009
0.42	0.00009
0.44	0.00009
0.46	0.00010
0.48	0.00010
0.5	0.00010
0.52	0.00010
0.54	0.00011
0.56	0.00011
0.58	0.00011
0.6	0.00011
0.62	0.00011
0.64	0.00012
0.66	0.00012
0.68	0.00012
0.7	0.00012
0.72	0.00013
0.74	0.00013
0.76	0.00013
0.78	0.00013
0.8	0.00014
0.82	0.00014
0.84	0.00014
0.86	0.00014
0.88	0.00014
0.9	0.00015
0.92	0.00015
0.94	0.00015
0.96	0.00015
0.98	0.00016
1	0.00014
1.02	0.00014
1.04	0.00014
1.06	0.00014
1.08	0.00015
1.1	0.00015
1.12	0.00015
1.14	0.00017
1.16	0.00017
1.18	0.00018
1.2	0.00016
1.22	0.00016
1.24	0.00016
1.26	0.00016
1.28	0.00017
1.3	0.00017
1.32	0.00017
1.34	0.00017
1.36	0.00017
1.38	0.00018
1.4	0.00018
1.42	0.00018
1.44	0.00018
1.46	0.00018
1.48	0.00019
1.5	0.00019
1.52	0.00019
1.54	0.00019
1.56	0.00019
1.58	0.00020
1.6	0.00020
1.62	0.00020
1.64	0.00020
1.66	0.00020
1.68	0.00020
1.7	0.00021
1.72	0.00021
1.74	0.00021
1.76	0.00021
1.78	0.00021
1.8	0.00021
1.82	0.00022
1.84	0.00022
1.86	0.00022
1.88	0.00022
1.9	0.00022
1.92	0.00022
1.94	0.00023
1.96	0.00027
1.98	0.00028
2	0.00028
2.02	0.00028
2.04	0.00025
2.06	0.00024
2.08	0.00018
2.1	0.00012
2.12	0.00005
2.14	-0.00005
2.16	-0.00016
2.18	-0.00028
2.2	-0.00036
2.22	-0.00047
2.24	-0.00059
2.26	-0.00075
2.28	-0.00090
2.3	-0.00106
2.32	-0.00147
2.34	-0.00195
2.36	-0.00238
2.38	-0.00270
2.4	-0.00296
2.42	-0.00268
2.44	-0.00249
2.46	-0.00228
2.48	-0.00206
2.5	-0.00181
2.52	-0.00157
2.54	-0.00111
2.56	-0.00064
2.58	-0.00035
2.6	-0.00036
2.62	-0.00004
2.64	0.00044
2.66	0.00092
2.68	0.00108
2.7	0.00123
2.72	0.00134
2.74	0.00145
2.76	0.00155
2.78	0.00159
2.8	0.00140
2.82	0.00116
2.84	0.00112
2.86	0.00117
2.88	-0.00063
2.9	-0.00385
2.92	-0.00719
2.94	-0.01036
2.96	-0.01352
2.98	-0.01664
3	-0.02008
3.02	-0.02328
3.04	-0.02645
3.06	-0.02930
3.08	-0.03171
3.1	-0.03370
3.12	-0.03511
3.14	-0.03539
3.16	-0.03475
3.18	-0.03444
3.2	-0.03493
3.22	-0.03501
3.24	-0.03474
3.26	-0.03381
3.28	-0.03253
3.3	-0.03024
3.32	-0.02777
3.34	-0.02566
3.36	-0.02339
3.38	-0.01917
3.4	-0.01321
3.42	-0.00694
3.44	-0.00057
3.46	0.00272
3.48	0.00529
3.5	0.00740
3.52	0.00965
3.54	0.01168
3.56	0.01312
3.58	0.01499
3.6	0.01624
3.62	0.01698
3.64	0.01739
3.66	0.01718
3.68	0.01669
3.7	0.01540
3.72	0.01375
3.74	0.01086
3.76	0.00717
3.78	0.00283
3.8	-0.00266
3.82	-0.00816
3.84	-0.01345
3.86	-0.01885
3.88	-0.02466
3.9	-0.02960
3.92	-0.03359
3.94	-0.03656
3.96	-0.03979
3.98	-0.04192
4	-0.04277
4.02	-0.04402
4.04	-0.04590
4.06	-0.04737
4.08	-0.04883
4.1	-0.05161
4.12	-0.05527
4.14	-0.05944
4.16	-0.06260
4.18	-0.06387
4.2	-0.06398
4.22	-0.06601
4.24	-0.06687
4.26	-0.06271
4.28	-0.06032
4.3	-0.06223
4.32	-0.06084
4.34	-0.05205
4.36	-0.04006
4.38	-0.02951
4.4	-0.01567
4.42	-0.00018
4.44	0.01165
4.46	0.01894
4.48	0.02434
4.5	0.03747
4.52	0.05383
4.54	0.06129
4.56	0.06295
4.58	0.06816
4.6	0.07115
4.62	0.06059
4.64	0.05314
4.66	0.04338
4.68	0.02351
4.7	0.01041
4.72	0.01693
4.74	0.02793
4.76	0.00682
4.78	-0.01005
4.8	0.00225
4.82	0.01492
4.84	0.02515
4.86	0.04172
4.88	0.04562
4.9	0.02518
4.92	0.00645
4.94	0.00133
4.96	0.00450
4.98	0.02329
5	0.00675
5.02	-0.05351
5.04	-0.07082
5.06	-0.05863
5.08	-0.04656
5.1	-0.03723
5.12	-0.03249
5.14	-0.03687
5.16	-0.07039
5.18	-0.08845
5.2	-0.08111
5.22	-0.06523
5.24	-0.03767
5.26	-0.02181
5.28	-0.03161
5.3	-0.04142
5.32	-0.02830
5.34	-0.00910
5.36	0.01027
5.38	0.03381
5.4	0.05014
5.42	0.06253
5.44	0.06503
5.46	0.05872
5.48	0.07781
5.5	0.15081
5.52	0.21625
5.54	0.18739
5.56	0.12119
5.58	0.09335
5.6	0.11934
5.62	0.14477
5.64	0.10842
5.66	0.05810
5.68	0.02651
5.7	0.00579
5.72	0.01323
5.74	0.00407
5.76	-0.00182
5.78	0.01438
5.8	0.01016
5.82	0.01412
5.84	0.01263
5.86	0.00243
5.88	0.01046
5.9	-0.04154
5.92	-0.09264
5.94	-0.11583
5.96	-0.09260
5.98	-0.00379
6	-0.00663
6.02	-0.01719
6.04	0.00200
6.06	0.00976
6.08	0.03932
6.1	0.02138
6.12	-0.00782
6.14	-0.00878
6.16	0.00291
6.18	0.02099
6.2	-0.00269
6.22	-0.00343
6.24	0.01368
6.26	0.00777
6.28	0.03446
6.3	0.04999
6.32	0.03685
6.34	0.01506
6.36	-0.02454
6.38	-0.04113
6.4	-0.01510
6.42	-0.00413
6.44	-0.01553
6.46	-0.01322
6.48	-0.00338
6.5	-0.03252
6.52	-0.03970
6.54	0.01984
6.56	0.11229
6.58	0.12764
6.6	0.07004
6.62	0.06665
6.64	0.13799
6.66	0.19043
6.68	0.17708
6.7	0.16701
6.72	0.23686
6.74	0.28229
6.76	0.19860
6.78	0.07940
6.8	0.04521
6.82	0.11927
6.84	0.15353
6.86	0.06905
6.88	0.01674
6.9	0.03524
6.92	0.04952
6.94	0.00954
6.96	-0.07940
6.98	-0.09803
7	0.00376
7.02	0.06075
7.04	-0.01565
7.06	-0.07946
7.08	-0.02304
7.1	0.07598
7.12	0.06703
7.14	-0.06026
7.16	-0.15290
7.18	-0.14918
7.2	-0.13626
7.22	-0.18039
7.24	-0.22265
7.26	-0.20757
7.28	-0.15483
7.3	-0.08665
7.32	-0.01916
7.34	0.02303
7.36	0.07028
7.38	0.16794
7.4	0.29362
7.42	0.41563
7.44	0.53848
7.46	0.58018
7.48	0.45888
7.5	0.30411
7.52	0.21658
7.54	0.12686
7.56	-0.05093
7.58	-0.18588
7.6	-0.22397
7.62	-0.24728
7.64	-0.29587
7.66	-0.37269
7.68	-0.47876
7.7	-0.56594
7.72	-0.48161
7.74	-0.22028
7.76	0.00696
7.78	0.09065
7.8	0.09758
7.82	0.16140
7.84	0.22982
7.86	0.24533
7.88	0.24695
7.9	0.20659
7.92	0.09539
7.94	-0.05381
7.96	-0.17264
7.98	-0.16502
8	0.00009
8.02	0.16106
8.04	0.19237
8.06	0.13206
8.08	0.03767
8.1	-0.01796
8.12	-0.01171
8.14	0.03650
8.16	0.11230
8.18	0.19009
8.2	0.21019
8.22	0.12570
8.24	-0.02018
8.26	-0.08602
8.28	0.04118
8.3	0.31296
8.32	0.52173
8.34	0.48230
8.36	0.21056
8.38	-0.09733
8.4	-0.27966
8.42	-0.31675
8.44	-0.23993
8.46	-0.11872
8.48	-0.01467
8.5	0.01573
8.52	-0.09174
8.54	-0.27983
8.56	-0.42556
8.58	-0.48924
8.6	-0.48719
8.62	-0.46409
8.64	-0.39929
8.66	-0.27607
8.68	-0.15195
8.7	-0.04287
8.72	0.05561
8.74	0.10274
8.76	0.08444
8.78	0.06746
8.8	0.08543
8.82	0.08400
8.84	0.06997
8.86	0.11887
8.88	0.20207
8.9	0.25890
8.92	0.28360
8.94	0.24704
8.96	0.11692
8.98	-0.05090
9	-0.14616
9.02	-0.14136
9.04	-0.11654
9.06	-0.11198
9.08	-0.10723
9.1	-0.11829
9.12	-0.17842
9.14	-0.24024
9.16	-0.25829
9.18	-0.20699
9.2	-0.06973
9.22	0.04117
9.24	0.05104
9.26	0.06201
9.28	0.07423
9.3	0.00691
9.32	-0.08386
9.34	-0.11612
9.36	-0.09089
9.38	-0.03265
9.4	0.00548
9.42	-0.01322
9.44	-0.02200
9.46	0.03657
9.48	0.14148
9.5	0.25228
9.52	0.34248
9.54	0.38722
9.56	0.36337
9.58	0.28503
9.6	0.19282
9.62	0.11128
9.64	0.06272
9.66	0.06848
9.68	0.11792
9.7	0.16454
9.72	0.17387
9.74	0.19722
9.76	0.26417
9.78	0.26917
9.8	0.16814
9.82	0.01788
9.84	-0.05347
9.86	0.02011
9.88	0.10835
9.9	0.08917
9.92	0.11445
9.94	0.22620
9.96	0.20127
9.98	0.01665
10	-0.13873
10.02	-0.17809
10.04	-0.10891
10.06	-0.01943
10.08	0.03534
10.1	0.03526
10.12	-0.02290
10.14	-0.00566
10.16	0.15691
10.18	0.23859
10.2	0.09612
10.22	-0.13749
10.24	-0.23896
10.26	-0.14026
10.28	-0.03579
10.3	-0.03653
10.32	-0.03616
10.34	0.05566
10.36	0.14515
10.38	0.06110
10.4	-0.20412
10.42	-0.49039
10.44	-0.68102
10.46	-0.78522
10.48	-0.79701
10.5	-0.65179
10.52	-0.33284
10.54	0.07829
10.56	0.34763
10.58	0.25193
10.6	0.13196
10.62	0.23264
10.64	0.24157
10.66	0.16829
10.68	0.13864
10.7	0.06770
10.72	-0.05500
10.74	-0.12870
10.76	-0.14405
10.78	-0.18476
10.8	-0.21892
10.82	-0.19209
10.84	-0.11525
10.86	-0.02266
10.88	0.03854
10.9	0.11452
10.92	0.16416
10.94	0.20114
10.96	0.27657
10.98	0.31564
11	0.27208
11.02	0.21377
11.04	0.19401
11.06	0.21590
11.08	0.24785
11.1	0.19899
11.12	0.03415
11.14	-0.11484
11.16	-0.13584
11.18	-0.05480
11.2	-0.03158
11.22	-0.14965
11.24	-0.35664
11.26	-0.51103
11.28	-0.49715
11.3	-0.33693
11.32	-0.14388
11.34	-0.03573
11.36	-0.04653
11.38	-0.05750
11.4	-0.06983
11.42	-0.12512
11.44	-0.17677
11.46	-0.21470
11.48	-0.25930
11.5	-0.27852
11.52	-0.18109
11.54	-0.01069
11.56	0.08628
11.58	0.07991
11.6	0.08426
11.62	0.22016
11.64	0.40567
11.66	0.51391
11.68	0.47435
11.7	0.29937
11.72	0.08286
11.74	-0.12036
11.76	-0.29962
11.78	-0.45069
11.8	-0.55092
11.82	-0.53145
11.84	-0.36035
11.86	-0.19069
11.88	-0.09699
11.9	-0.01513
11.92	0.07464
11.94	0.15178
11.96	0.23593
11.98	0.22088
12	0.01564
12.02	-0.23351
12.04	-0.37740
12.06	-0.34640
12.08	-0.22139
12.1	-0.14768
12.12	-0.06065
12.14	0.09325
12.16	0.25207
12.18	0.33423
12.2	0.31231
12.22	0.26346
12.24	0.20871
12.26	0.16734
12.28	0.15471
12.3	0.15853
12.32	0.17863
12.34	0.17225
12.36	0.07656
12.38	-0.06300
12.4	-0.19907
12.42	-0.31959
12.44	-0.41984
12.46	-0.45885
12.48	-0.37763
12.5	-0.20666
12.52	-0.06356
12.54	0.05587
12.56	0.20127
12.58	0.28590
12.6	0.27913
12.62	0.21310
12.64	0.12271
12.66	0.02948
12.68	-0.05292
12.7	-0.10899
12.72	-0.16241
12.74	-0.23915
12.76	-0.31756
12.78	-0.41106
12.8	-0.44491
12.82	-0.39856
12.84	-0.34025
12.86	-0.26528
12.88	-0.20347
12.9	-0.18525
12.92	-0.16779
12.94	-0.09450
12.96	0.02353
12.98	0.15046
13	0.26914
13.02	0.35867
13.04	0.40110
13.06	0.37169
13.08	0.27754
13.1	0.18908
13.12	0.15718
13.14	0.15002
13.16	0.13509
13.18	0.13469
13.2	0.16535
13.22	0.19285
13.24	0.21441
13.26	0.22974
13.28	0.22886
13.3	0.22880
13.32	0.23259
13.34	0.22025
13.36	0.16839
13.38	0.06700
13.4	-0.08500
13.42	-0.26259
13.44	-0.40555
13.46	-0.44724
13.48	-0.37018
13.5	-0.24550
13.52	-0.12620
13.54	-0.02474
13.56	0.03669
13.58	0.08056
13.6	0.12150
13.62	0.16347
13.64	0.17942
13.66	0.13388
13.68	0.05104
13.7	-0.00059
13.72	-0.00486
13.74	0.00914
13.76	0.05148
13.78	0.12361
13.8	0.17281
13.82	0.14544
13.84	0.06647
13.86	-0.02608
13.88	-0.12490
13.9	-0.20719
13.92	-0.25515
13.94	-0.27760
13.96	-0.26054
13.98	-0.16996
14	-0.03725
14.02	0.07171
14.04	0.14022
14.06	0.18736
14.08	0.21939
14.1	0.22678
14.12	0.20244
14.14	0.14790
14.16	0.05838
14.18	-0.04600
14.2	-0.13748
14.22	-0.21368
14.24	-0.27260
14.26	-0.31463
14.28	-0.35601
14.3	-0.40217
14.32	-0.40938
14.34	-0.35584
14.36	-0.28866
14.38	-0.22520
14.4	-0.13755
14.42	-0.02461
14.44	0.09398
14.46	0.20672
14.48	0.28906
14.5	0.32453
14.52	0.31506
14.54	0.25056
14.56	0.15394
14.58	0.07802
14.6	0.04817
14.62	0.05079
14.64	0.03344
14.66	-0.03089
14.68	-0.09896
14.7	-0.13699
14.72	-0.16804
14.74	-0.20755
14.76	-0.21376
14.78	-0.14503
14.8	-0.03530
14.82	0.06167
14.84	0.12963
14.86	0.17592
14.88	0.21177
14.9	0.24427
14.92	0.26083
14.94	0.23791
14.96	0.19210
14.98	0.12590
15	0.03330
15.02	-0.02383
15.04	-0.04256
15.06	-0.05080
15.08	-0.05706
15.1	-0.05651
15.12	-0.01772
15.14	0.04294
15.16	0.09410
15.18	0.13486
15.2	0.15998
15.22	0.17541
15.24	0.18504
15.26	0.16624
15.28	0.12157
15.3	0.07383
15.32	0.02908
15.34	-0.02936
15.36	-0.09088
15.38	-0.12621
15.4	-0.15703
15.42	-0.19269
15.44	-0.18909
15.46	-0.16588
15.48	-0.12298
15.5	-0.05543
15.52	0.00170
15.54	0.04877
15.56	0.09122
15.58	0.11464
15.6	0.11378
15.62	0.11456
15.64	0.13826
15.66	0.15203
15.68	0.13445
15.7	0.11842
15.72	0.11631
15.74	0.11865
15.76	0.11519
15.78	0.10560
15.8	0.08015
15.82	0.04859
15.84	0.03037
15.86	-0.01005
15.88	-0.06022
15.9	-0.06767
15.92	-0.07040
15.94	-0.08866
15.96	-0.08122
15.98	-0.06916
16	-0.07986
16.02	-0.09631
16.04	-0.10889
16.06	-0.11695
16.08	-0.11170
16.1	-0.10884
16.12	-0.11620
16.14	-0.10069
16.16	-0.05832
16.18	-0.02472
16.2	-0.00382
16.22	0.02267
16.24	0.06947
16.26	0.12047
16.28	0.15842
16.3	0.17447
16.32	0.17666
16.34	0.17060
16.36	0.13532
16.38	0.08227
16.4	0.03556
16.42	-0.01897
16.44	-0.09613
16.46	-0.15392
16.48	-0.17933
16.5	-0.19794
16.52	-0.18982
16.54	-0.14907
16.56	-0.11474
16.58	-0.08662
16.6	-0.04392
16.62	0.00380
16.64	0.02956
16.66	0.05825
16.68	0.11328
16.7	0.15459
16.72	0.15791
16.74	0.13495
16.76	0.09495
16.78	0.04355
16.8	0.00315
16.82	-0.02137
16.84	-0.04915
16.86	-0.08405
16.88	-0.11678
16.9	-0.13908
16.92	-0.14400
16.94	-0.12519
16.96	-0.08459
16.98	-0.04969
17	-0.03415
17.02	-0.01295
17.04	0.02247
17.06	0.04872
17.08	0.04209
17.1	0.02291
17.12	0.02789
17.14	0.04882
17.16	0.05121
17.18	0.03276
17.2	0.02546
17.22	0.01945
17.24	0.00542
17.26	-0.00004
17.28	-0.00474
17.3	-0.02618
17.32	-0.06064
17.34	-0.08676
17.36	-0.09888
17.38	-0.10751
17.4	-0.11926
17.42	-0.13179
17.44	-0.11666
17.46	-0.05755
17.48	0.02105
17.5	0.08911
17.52	0.14147
17.54	0.17515
17.56	0.17329
17.58	0.14287
17.6	0.11347
17.62	0.08893
17.64	0.05264
17.66	0.00227
17.68	-0.04529
17.7	-0.07737
17.72	-0.09198
17.74	-0.10446
17.76	-0.14060
17.78	-0.17273
17.8	-0.15859
17.82	-0.11377
17.84	-0.08017
17.86	-0.06199
17.88	-0.03667
17.9	0.00095
17.92	0.01875
17.94	-0.00333
17.96	-0.04522
17.98	-0.08048
18	-0.09775
18.02	-0.10797
18.04	-0.12016
18.06	-0.13131
18.08	-0.14420
18.1	-0.14517
18.12	-0.11909
18.14	-0.07348
18.16	-0.02114
18.18	0.03841
18.2	0.10295
18.22	0.16469
18.24	0.22733
18.26	0.28417
18.28	0.31238
18.3	0.31693
18.32	0.32047
18.34	0.32073
18.36	0.29251
18.38	0.23277
18.4	0.16681
18.42	0.10649
18.44	0.04602
18.46	-0.01237
18.48	-0.06038
18.5	-0.08847
18.52	-0.10087
18.54	-0.10149
18.56	-0.08916
18.58	-0.07501
18.6	-0.06231
18.62	-0.04130
18.64	-0.02208
18.66	-0.02922
18.68	-0.04476
18.7	-0.04540
18.72	-0.04701
18.74	-0.06724
18.76	-0.08673
18.78	-0.08212
18.8	-0.06034
18.82	-0.04772
18.84	-0.04853
18.86	-0.02417
18.88	0.04105
18.9	0.11675
18.92	0.17084
18.94	0.20405
18.96	0.22219
18.98	0.21336
19	0.17760
19.02	0.12341
19.04	0.05530
19.06	-0.01095
19.08	-0.06027
19.1	-0.09895
19.12	-0.13905
19.14	-0.17263
19.16	-0.18173
19.18	-0.16345
19.2	-0.12633
19.22	-0.08050
19.24	-0.02409
19.26	0.03413
19.28	0.08342
19.3	0.11911
19.32	0.13345
19.34	0.13857
19.36	0.15085
19.38	0.15724
19.4	0.13924
19.42	0.10838
19.44	0.08323
19.46	0.06541
19.48	0.05508
19.5	0.05559
19.52	0.05663
19.54	0.04082
19.56	0.01714
19.58	0.00375
19.6	-0.01039
19.62	-0.03231
19.64	-0.05092
19.66	-0.07243
19.68	-0.10068
19.7	-0.12252
19.72	-0.13710
19.74	-0.13216
19.76	-0.09057
19.78	-0.05435
19.8	-0.04923
19.82	-0.04436
19.84	-0.03134
19.86	-0.01902
19.88	-0.01366
19.9	-0.02652
19.92	-0.04618
19.94	-0.04174
19.96	-0.01613
19.98	0.01309
20	0.04413
20.02	0.06218
20.04	0.06168
20.06	0.06125
20.08	0.05714
20.1	0.03825
20.12	0.01872
20.14	0.00943
20.16	-0.00518
20.18	-0.02613
20.2	-0.02634
20.22	-0.01301
20.24	-0.00486
20.26	0.00369
20.28	0.01330
20.3	0.03065
20.32	0.05498
20.34	0.06768
20.36	0.06815
20.38	0.06168
20.4	0.03677
20.42	0.00664
20.44	-0.00985
20.46	-0.02507
20.48	-0.03695
20.5	-0.03373
20.52	-0.03400
20.54	-0.04268
20.56	-0.04144
20.58	-0.02853
20.6	-0.02151
20.62	-0.02197
20.64	-0.01735
20.66	-0.00284
20.68	0.00673
20.7	0.00420
20.72	0.00388
20.74	0.00643
20.76	0.00487
20.78	0.00423
20.8	0.00409
20.82	-0.00407
20.84	-0.02068
20.86	-0.03767
20.88	-0.04711
20.9	-0.05370
20.92	-0.05781
20.94	-0.04406
20.96	-0.00940
20.98	0.02850
21	0.05426
21.02	0.05922
21.04	0.03761
21.06	0.00012
21.08	-0.03853
21.1	-0.07046
21.12	-0.09228
21.14	-0.10831
21.16	-0.11382
21.18	-0.09509
21.2	-0.05523
21.22	-0.00785
21.24	0.04807
21.26	0.11567
21.28	0.17839
21.3	0.22377
21.32	0.25099
21.34	0.25913
21.36	0.25132
21.38	0.23009
21.4	0.18938
21.42	0.12938
21.44	0.06329
21.46	-0.00709
21.48	-0.08016
21.5	-0.14112
21.52	-0.18859
21.54	-0.22680
21.56	-0.23839
21.58	-0.21328
21.6	-0.17138
21.62	-0.13123
21.64	-0.09890
21.66	-0.05336
21.68	0.01131
21.7	0.06761
21.72	0.10190
21.74	0.11956
21.76	0.10703
21.78	0.05666
21.8	-0.00220
21.82	-0.05218
21.84	-0.09702
21.86	-0.13149
21.88	-0.15778
