t(s)	a(g)
3.38	-0.12987
3.39	-0.16129
3.4	-0.18730
3.41	-0.20728
3.42	-0.21176
3.43	-0.17981
3.44	-0.10185
3.45	0.00760
3.46	0.11927
3.47	0.20423
3.48	0.24472
3.49	0.23801
3.5	0.19405
3.51	0.12940
3.52	0.06058
3.53	0.00070
3.54	-0.03631
3.55	-0.03456
3.56	0.01055
3.57	0.08584
3.58	0.16745
3.59	0.23249
3.6	0.26670
3.61	0.26753
3.62	0.24215
3.63	0.20266
3.64	0.16119
3.65	0.12623
3.66	0.10127
3.67	0.08511
3.68	0.07396
3.69	0.06528
3.7	0.06106
3.71	0.06345
3.72	0.07133
3.73	0.08081
3.74	0.08769
3.75	0.08887
3.76	0.08345
3.77	0.07235
3.78	0.05770
3.79	0.04172
3.8	0.02594
3.81	0.01096
3.82	-0.00329
3.83	-0.01729
3.84	-0.03139
3.85	-0.04430
3.86	-0.05289
3.87	-0.05368
3.88	-0.04476
3.89	-0.02633
3.9	-0.00078
3.91	0.02688
3.92	0.04995
3.93	0.06285
3.94	0.06303
3.95	0.05130
3.96	0.03103
3.97	0.00646
3.98	-0.01877
3.99	-0.04247
4	-0.06399
4.01	-0.08388
4.02	-0.10332
4.03	-0.12343
4.04	-0.14478
4.05	-0.16512
4.06	-0.17672
4.07	-0.16958
4.08	-0.13793
4.09	-0.08626
4.1	-0.02801
4.11	0.02130
4.12	0.05050
4.13	0.05620
4.14	0.04423
4.15	0.02634
4.16	0.01382
4.17	0.01181
4.18	0.01859
4.19	0.02828
4.2	0.03432
4.21	0.03217
4.22	0.02038
4.23	0.00046
4.24	-0.02433
4.25	-0.05052
4.26	-0.07543
4.27	-0.09793
4.28	-0.11820
4.29	-0.13730
4.3	-0.15652
4.31	-0.17680
4.32	-0.19862
4.33	-0.22195
4.34	-0.24637
4.35	-0.27086
4.36	-0.29351
4.37	-0.31242
4.38	-0.32640
4.39	-0.33544
4.4	-0.34016
4.41	-0.34072
4.42	-0.33643
4.43	-0.32419
4.44	-0.29247
4.45	-0.23057
4.46	-0.14432
4.47	-0.05361
4.48	0.01852
4.49	0.05604
4.5	0.05496
4.51	0.02556
4.52	-0.01196
4.53	-0.03661
4.54	-0.03438
4.55	-0.00136
4.56	0.05720
4.57	0.12927
4.58	0.19827
4.59	0.24851
4.6	0.27070
4.61	0.26403
4.62	0.23490
4.63	0.19338
4.64	0.14940
4.65	0.10994
4.66	0.07761
4.67	0.05106
4.68	0.02670
4.69	0.00070
4.7	-0.02949
4.71	-0.06456
4.72	-0.10350
4.73	-0.14440
4.74	-0.18517
4.75	-0.22118
4.76	-0.24073
4.77	-0.22939
4.78	-0.18204
4.79	-0.10960
4.8	-0.03326
4.81	0.02597
4.82	0.05499
