t(s)	a(g)
3.36	-0.00881
3.37	-0.02648
3.38	-0.01351
3.39	0.01278
3.4	0.01812
3.41	0.02661
3.42	0.02489
3.43	0.01667
3.44	-0.00999
3.45	-0.02588
3.46	-0.02849
3.47	-0.01697
3.48	-0.01143
3.49	-0.01978
3.5	-0.00168
3.51	-0.00547
3.52	-0.01402
3.53	-0.02270
3.54	-0.02366
3.55	-0.02440
3.56	-0.03404
3.57	-0.03698
3.58	-0.01429
3.59	-0.00564
3.6	-0.01469
3.61	-0.00796
3.62	0.01709
3.63	0.03771
3.64	0.01410
3.65	0.01723
3.66	0.01483
3.67	-0.02950
3.68	-0.04237
3.69	-0.00514
3.7	0.00463
3.71	0.00422
3.72	-0.01364
3.73	-0.04137
3.74	-0.07755
3.75	-0.09004
3.76	-0.06533
3.77	-0.01729
3.78	0.02148
3.79	0.07077
3.8	0.07048
3.81	0.02579
3.82	-0.01799
3.83	-0.06159
3.84	-0.06544
3.85	-0.04102
3.86	-0.01519
3.87	0.01011
3.88	0.03845
3.89	0.03979
3.9	0.01686
3.91	0.00291
3.92	-0.01820
3.93	-0.00200
3.94	0.02414
3.95	0.04151
3.96	0.03174
3.97	0.02106
3.98	0.00115
3.99	-0.01533
4	-0.03302
4.01	-0.04285
4.02	-0.02202
4.03	0.01533
4.04	0.01708
4.05	-0.02214
4.06	-0.03810
4.07	-0.04535
4.08	-0.02511
4.09	-0.00685
4.1	0.01646
4.11	0.02329
4.12	0.02043
4.13	0.00376
4.14	-0.02266
4.15	-0.03754
4.16	-0.05174
4.17	-0.05350
4.18	-0.03425
4.19	-0.00698
4.2	0.02084
4.21	0.02230
4.22	0.01672
4.23	0.02128
4.24	0.01055
4.25	-0.01473
4.26	-0.00820
4.27	0.00085
4.28	0.02034
4.29	0.01960
4.3	-0.01917
4.31	-0.03521
4.32	-0.02823
4.33	-0.02615
4.34	-0.02085
4.35	-0.01206
4.36	-0.00016
4.37	0.01436
4.38	0.02200
4.39	0.01525
4.4	-0.00119
4.41	-0.02755
4.42	-0.02854
4.43	-0.00014
4.44	0.02549
4.45	0.03821
4.46	0.02578
4.47	0.01695
4.48	0.00537
4.49	-0.02521
4.5	-0.05392
4.51	-0.05070
4.52	-0.00511
4.53	0.02443
4.54	0.02755
4.55	0.03387
4.56	0.04908
4.57	0.04221
4.58	0.05276
